,question,label,Verbes conjugués à la troisième personne du présent indicatif,Déterminants possessifs,Mots interrogatifs,Nombre de mots,Nombre de lettres,Moyenne du nombre de lettres par mots,Pronoms interogatifs,Adverbes interogatifs,Noms au pluriel,Nombres cardinaux,Verbes transitifs,M_mots,Interjections,Lieux,Lieux uniques,Détails,Détails uniques,Organisations,Organisations uniques,Personnes,Personnes uniques,SD_mots,M_adjectifs,M_prépositions,M_adverbes,M_déterminants,M_noms,M_noms propres,M_verbes,SD_adjectifs,SD_prépositions,SD_adverbes,SD_déterminants,SD_noms,SD_noms propres,SD_verbes
1298,Quelle est la définition de : Industrialisation ?,1.0,0,0,0,8,42,5.25,0,0,0,0,0,46240.92124999997,0,0,0,0,0,0,0,0,0,107996.95096987876,0.0,25220.86,,13652.76,4.955,,,0.0,0.0,,0.0,4.945,,
1299,Quelle est la définition de : Innovation ?,1.0,0,0,0,8,35,4.375,0,0,0,0,0,46241.184999999976,0,0,0,1,1,0,0,0,0,107996.83804258649,0.0,25220.86,,13652.76,6.01,,,0.0,0.0,,0.0,3.89,,
1300,Que signifie PNUD ?,1.0,1,0,1,4,16,4.0,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1301,Quelle est la définition de : Invention ?,1.0,0,0,0,8,34,4.25,0,0,0,0,0,46243.512499999975,0,0,0,0,0,0,0,1,1,107995.8416897145,0.0,25220.86,,13652.76,15.32,,,0.0,0.0,,0.0,5.419999999999999,,
1302,Quelle est la définition d'époque des Lumières ?,1.0,0,0,0,9,42,4.666666666666667,0,0,1,0,0,46258.02999999998,0,0,0,1,1,0,0,0,0,107989.6347774868,0.0,25220.86,,13652.76,48.92666666666667,,,0.0,0.0,,0.0,62.32358640372215,,
1303,Que signifie POM ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,1,1,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1304,Quelle est la définition de : Parlement ?,1.0,0,0,0,8,34,4.25,0,0,0,0,0,46242.097499999974,0,0,0,0,0,1,1,0,0,107996.44738014131,0.0,25220.86,,13652.76,9.66,,,0.0,0.0,,0.0,0.2400000000000002,,
1305,Que signifie RNB ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,0,0,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1306,Quelle est la définition de : Physiocratie ?,1.0,0,0,0,8,37,4.625,0,0,0,0,0,46240.91999999998,0,0,0,1,1,0,0,0,0,107996.95150508964,0.0,25220.86,,13652.76,4.95,,,0.0,0.0,,0.0,4.95,,
1307,Que signifie ROM ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.41,0,0,0,1,1,0,0,0,0,3423.731932424032,,,,,0.32,,1083.5200000000002,,,,,0.0,,0.0
1308,Quelle est la définition de : Privilèges ?,1.0,0,0,0,8,36,4.5,0,0,0,0,0,46240.91999999998,0,0,0,0,0,0,0,0,0,107996.95150508964,0.0,25220.86,,13652.76,9.9,0.0,,0.0,0.0,,0.0,0.0,0.0,
1309,Quelle est la définition de : Quart bouillon ?,1.0,0,0,0,9,38,4.222222222222222,0,0,0,0,0,41109.04444444442,0,0,0,1,1,0,0,0,0,102849.90903802843,0.0,25220.86,,13652.76,21.313333333333333,,,0.0,0.0,,0.0,17.501591038785268,,
1310,Que signifie RRC ?,1.0,1,0,1,4,15,3.75,2,0,0,0,1,2321.33,0,1,1,0,0,0,0,0,0,3423.7861701192733,,,,,,,1083.5200000000002,,,,,,,0.0
1311,Quelle est la définition de : Salon ?,1.0,0,0,0,8,30,3.75,0,0,0,0,0,46250.729999999974,0,0,0,0,0,1,1,0,0,107992.75420691421,0.0,25220.86,,13652.76,44.190000000000005,,,0.0,0.0,,0.0,34.290000000000006,,
1312,Que signifie RTT ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,0,0,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1313,Quelle est la définition de : Raison ?,1.0,0,0,0,8,31,3.875,0,0,0,0,0,46357.90499999998,0,0,0,0,0,0,0,1,1,107947.29429111163,0.0,25220.86,,13652.76,472.89,,,0.0,0.0,,0.0,462.99,,
1314,Que signifie TAAF ?,1.0,1,0,1,4,16,4.0,1,0,0,0,1,2321.33,0,0,0,0,0,0,0,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1315,Quelle est la définition de : Sciences ?,1.0,0,0,0,8,33,4.125,0,0,1,0,0,46249.16249999998,0,0,0,0,0,0,0,0,0,107993.42446833571,0.0,25220.86,,13652.76,37.92,,,0.0,0.0,,0.0,28.02,,
1316,Que signifie TER ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,1,1,0,0,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1317,Quelle est la définition de : Seigneurie ?,1.0,0,0,0,8,35,4.375,0,0,0,0,0,46241.66999999998,0,0,0,0,0,0,0,1,1,107996.63039627757,0.0,25220.86,,13652.76,7.95,,,0.0,0.0,,0.0,1.9500000000000002,,
1318,Que signifie TGV ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,1,1,0,0,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1319,Que signifie AOC ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,0,0,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1320,Que signifie TOM ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,0,0,0,0,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1321,Que signifie UNESCO ?,1.0,1,0,1,4,18,4.5,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1322,Que signifie BRICS ?,1.0,1,0,1,4,17,4.25,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1323,Que signifie CARC ?,1.0,1,0,1,4,16,4.0,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1324,Que signifie URSS ?,1.0,1,0,1,4,16,4.0,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1325,Que signifie CE ?,1.0,1,0,1,4,14,3.5,1,0,0,0,1,2321.33,0,1,1,0,0,0,0,0,0,3423.7861701192733,,,,,0.0,,1083.5200000000002,,,,,0.0,,0.0
1326,Que signifie CIRAD ?,1.0,1,0,1,4,17,4.25,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,,1083.5200000000002,,,,,,,0.0
1327,Que signifie CNUCED ?,1.0,1,0,1,4,18,4.5,1,0,0,0,1,2321.33,0,0,0,0,0,1,1,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1328,Que signifie COM ?,1.0,1,0,1,4,15,3.75,1,0,0,0,1,2321.33,0,0,0,1,1,0,0,0,0,3423.7861701192733,,,,,,0.0,1083.5200000000002,,,,,,0.0,0.0
1329,Bruxelles,1.0,0,0,0,1,9,9.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1330,Bolchevik (ou bolchevique),1.0,0,0,0,5,24,4.8,0,0,0,0,0,317.286,0,0,0,0,0,0,0,1,1,633.3327283379566,2.48,,,,,0.0,,0.0,,,,,0.0,
1331,Capitalisme,1.0,0,0,0,1,11,11.0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0.0,,,,,2.97,,,,,,,0.0,,
1332,Commission européenne,1.0,0,0,0,2,20,10.0,0,0,0,0,0,43.4,0,0,0,0,0,1,1,0,0,5.600000000000001,37.8,,,,49.0,,,0.0,,,,0.0,,
1333,Dékoulakisation,1.0,0,0,0,1,15,15.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1334,Grande Terreur,1.0,0,0,0,2,13,6.5,0,0,0,0,0,1292.6200000000001,0,0,0,0,0,0,0,0,0,1262.2600000000002,2554.88,,,,30.36,,,0.0,,,,0.0,,
1335,Communauté internationale,1.0,0,0,0,2,24,12.0,0,0,0,0,0,56.66,0,0,0,0,0,1,1,0,0,9.939999999999998,66.6,,,,46.72,,,0.0,,,,0.0,,
1336,Anticolonialisme,1.0,0,0,0,1,16,16.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1337,Compétence,1.0,0,0,0,1,10,10.0,0,0,0,0,0,11.96,0,0,0,0,0,0,0,0,0,0.0,,,,,11.96,,,,,,,0.0,,
1338,Belligérant,1.0,0,0,0,1,11,11.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,,0.0,,,,,,,0.0
1339,Concourir,1.0,0,0,0,1,9,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1340,Concorde,1.0,0,0,0,1,8,8.0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1341,Conseil d'État,1.0,0,0,0,3,13,4.333333333333333,0,0,0,0,0,8562.193333333333,0,0,0,0,0,1,1,0,0,11779.553272506653,,25220.86,,,232.86,,,,0.0,,,58.58,,
1342,Décolonisation,1.0,0,0,0,1,14,14.0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1343,Non-alignement,1.0,0,0,0,1,14,14.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,0.0,,,,
1344,Constitution,1.0,0,0,0,1,12,12.0,0,0,0,0,0,13.48,0,0,0,0,0,0,0,0,0,0.0,,,,,13.48,,,,,,,0.0,,
1345,Déportation,1.0,0,0,0,1,11,11.0,0,0,0,0,0,3.16,0,0,0,1,1,0,0,0,0,0.0,,,,,3.16,,,,,,,0.0,,
1346,Contentieux,1.0,0,0,0,1,11,11.0,0,0,1,0,0,0.28,0,0,0,0,0,0,0,0,0,0.0,,,,,0.28,,,,,,,0.0,,
1347,Extermination,1.0,0,0,0,1,13,13.0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0.0,,,,,4.18,,,,,,,0.0,,
1348,Cour d’appel,1.0,0,0,0,3,11,3.6666666666666665,0,0,0,0,0,90.72000000000001,0,0,0,0,0,1,1,0,0,82.88348126536836,,0.0,,,136.08,,,,0.0,,,64.28000000000002,,
1349,Génocide,1.0,0,0,0,1,8,8.0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.0,,,,,2.5,,,,,,,0.0,,
1350,Acteur,1.0,0,0,0,1,6,6.0,0,0,0,0,0,299.08,0,0,0,0,0,0,0,0,0,0.0,,,,,299.08,,,,,,,0.0,,
1351,Cour de justice de l'UE,1.0,0,0,0,6,19,3.1666666666666665,0,0,0,0,0,7809.468000000001,0,0,0,0,0,2,2,0,0,10174.145914704388,,25220.86,,13652.76,86.86,0.0,,,0.0,,0.0,15.060000000000002,0.0,
1352,Attractivité,1.0,0,0,0,1,12,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1353,Conflit d’usage,1.0,0,0,0,3,14,4.666666666666667,0,0,0,0,0,18.826666666666664,0,0,0,0,0,0,0,0,0,13.323366274665306,,0.0,,,28.24,,,,0.0,,,0.6600000000000001,,
1354,Contrainte,1.0,0,0,0,1,10,10.0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0.0,,,,,2.94,,,,,,,0.0,,
1355,Décret,1.0,0,0,0,1,6,6.0,0,0,0,0,0,8.12,0,0,0,1,1,0,0,0,0,0.0,,,,,8.12,,,,,,,0.0,,
1356,Exode rural,1.0,0,0,0,2,10,5.0,0,0,0,0,0,2.38,0,0,0,1,1,0,0,0,0,2.38,4.76,,,,,0.0,,0.0,,,,,0.0,
1357,Néorural,1.0,0,0,0,1,8,8.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1358,Démocratie,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1359,Polyculture,1.0,0,0,0,1,11,11.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1360,Dérogation,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.0,,,,,0.84,,,,,,,0.0,,
1361,Solde migratoire,1.0,0,0,0,2,15,7.5,0,0,0,0,0,6.819999999999999,0,0,0,0,0,0,0,0,0,6.7,0.12,,,,13.52,,,0.0,,,,0.0,,
1362,Directive,1.0,0,0,0,1,9,9.0,0,0,0,0,0,6.86,0,0,0,0,0,0,0,0,0,0.0,,,,,6.86,,,,,,,0.0,,
1363,Solde naturel,1.0,0,0,0,2,12,6.0,0,0,0,0,0,86.32000000000001,0,0,0,0,0,0,0,1,1,72.8,159.12,,,,13.52,,,0.0,,,,0.0,,
1364,Tourisme vert,1.0,0,0,0,2,12,6.0,0,0,0,0,0,1.49,0,0,0,1,1,0,0,0,0,1.49,,,,,2.98,0.0,,,,,,0.0,0.0,
1365,Domaine de la loi,1.0,0,0,0,4,14,3.5,0,0,0,0,0,9784.25,0,0,0,0,0,0,0,0,0,10483.484740586024,,25220.86,,13652.76,131.69,,,,0.0,,0.0,88.55000000000001,,
1366,Aménagement du territoire,1.0,0,0,0,3,23,7.666666666666667,0,0,0,0,0,8420.140000000001,0,0,0,0,0,0,0,0,0,11879.912540329018,,25220.86,,,19.78,,,,0.0,,,18.4,,
1367,Atout,1.0,0,0,0,1,5,5.0,0,0,0,0,0,11.48,0,0,0,0,0,0,0,0,0,0.0,,,,,11.48,,,,,,,0.0,,
1368,Droit européen,1.0,0,0,0,2,13,6.5,0,0,0,0,0,226.52,0,0,0,0,0,1,1,0,0,188.72,37.8,,,,415.24,,,0.0,,,,0.0,,
1369,Collectivités territoriales,1.0,0,0,0,2,26,13.0,0,0,1,0,0,1.76,0,1,1,0,0,0,0,0,0,0.92,2.68,,,,0.84,,,0.0,,,,0.0,,
1370,Droit international,1.0,0,0,0,2,18,9.0,0,0,0,0,0,240.92000000000002,0,0,0,0,0,1,1,0,0,174.32000000000002,66.6,,,,415.24,,,0.0,,,,0.0,,
1371,Contrainte naturelle,1.0,0,0,0,2,19,9.5,0,0,0,0,0,81.03,0,0,0,0,0,0,0,0,0,78.09,159.12,,,,2.94,,,0.0,,,,0.0,,
1372,Droit national,1.0,0,0,0,2,13,6.5,0,0,0,0,0,276.84000000000003,0,0,0,0,0,1,1,0,0,138.4,138.44,,,,415.24,,,0.0,,,,0.0,,
1373,FCTVA,1.0,0,0,0,1,5,5.0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1374,Eaux internationales,1.0,0,0,0,2,19,9.5,0,0,0,0,0,339.04,0,0,0,0,0,0,0,0,0,272.44,66.6,,,,611.48,,,0.0,,,,0.0,,
1375,FEDER,1.0,0,0,0,1,5,5.0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1376,En vertu de,1.0,0,0,0,3,9,3.0,0,0,0,0,0,10315.346666666666,0,0,0,0,0,0,0,0,0,10789.59942616757,,15455.27,,,35.5,,,,9765.59,,,0.0,,
1377,Ultramarin,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.0,,,,,,0.0,,,,,,,0.0,
1378,Gain de cause,1.0,0,0,0,3,11,3.6666666666666665,0,0,0,0,0,8556.42,0,0,0,0,0,0,0,0,0,11784.82185935791,,25220.86,,,224.2,,,,0.0,,,213.0,,
1379,Accessibilité,1.0,0,0,0,1,13,13.0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.0,,,,,0.03,,,,,,,0.0,,
1380,Cluster,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.03,0,0,0,0,0,1,1,0,0,0.0,,,,,0.03,,,,,,,0.0,,
1381,Gouvernement,1.0,0,0,0,1,12,12.0,0,0,0,0,0,125.32,0,0,0,0,0,0,0,0,0,0.0,,,,,125.32,,,,,,,0.0,,
1382,OCDE,1.0,0,0,0,1,4,4.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1383,Gravissime,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1384,UNESCO,1.0,0,0,0,1,6,6.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0.0,,,,,,,0.0,,,,,,,0.0
1385,Haute mer,1.0,0,0,0,2,8,4.0,0,0,0,0,0,106.61,0,0,0,0,0,0,0,0,0,106.61,,,,0.0,213.22,,,,,,0.0,0.0,,
1386,Ville mondiale,1.0,0,0,0,2,13,6.5,0,0,0,0,0,322.71999999999997,0,0,0,0,0,0,0,0,0,267.56,55.16,,,,590.28,,,0.0,,,,0.0,,
1387,Flux migratoire,1.0,0,0,0,2,14,7.0,0,0,0,0,0,2.095,0,0,0,0,0,0,0,0,0,1.975,0.12,,,,4.07,,,0.0,,,,0.0,,
1388,Migrant,1.0,0,0,0,1,7,7.0,0,0,1,0,0,0.06,0,1,1,0,0,0,0,0,0,0.0,,,,,0.06,,,,,,,0.0,,
1389,Réfugié,1.0,0,0,0,1,7,7.0,0,0,0,0,0,24.08,0,0,0,1,1,0,0,0,0,0.0,,,,,24.08,,,,,,,0.0,,
1390,Tourisme de masse,1.0,0,0,0,3,15,5.0,0,0,0,0,0,8419.1,0,0,0,1,1,0,0,0,0,11880.644948284586,,25220.86,,,18.22,,,,0.0,,,15.24,,
1391,Xénophobie,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0,,,,,0.25,,,,,,,0.0,,
1392,Amabilité,1.0,0,0,0,1,9,9.0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,0.0,,,,,5.82,,,,,,,0.0,,
1393,Antisémitisme,1.0,0,0,0,1,13,13.0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.0,,,,,0.36,,,,,,,0.0,,
1394,Discrimination,1.0,0,0,0,1,14,14.0,0,0,0,0,0,3.2,0,0,0,1,1,0,0,0,0,0.0,,,,,3.2,,,,,,,0.0,,
1395,Edouard Philippe,1.0,0,0,0,2,15,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.0,,,,,,0.0,,,,,,,0.0,
1396,In fine,1.0,0,0,0,2,6,3.0,0,0,0,0,0,53.9,0,0,0,0,0,0,0,0,0,53.9,107.8,,,,,,,0.0,,,,,,
1397,Homophobie,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1398,Islamophobie,1.0,0,0,0,1,12,12.0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1399,Incidence,1.0,0,0,0,1,9,9.0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0.0,,,,,1.64,,,,,,,0.0,,
1400,Préjugé,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,,,
1401,Infraction,1.0,0,0,0,1,10,10.0,0,0,0,0,0,7.9,0,0,0,1,1,0,0,0,0,0.0,,,,,7.9,,,,,,,0.0,,
1402,Instance judiciaire suprême,1.0,0,0,0,3,25,8.333333333333334,0,0,0,0,0,18.78666666666667,0,0,0,0,0,0,0,0,0,10.91163700927694,26.060000000000002,,,,4.24,,,4.459999999999999,,,,0.0,,
1403,Racisme,1.0,0,0,0,1,7,7.0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0.0,,,,,4.18,,,,,,,0.0,,
1404,Instancesnationales,1.0,0,0,0,1,19,19.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,0.0,,,,,,
1405,Sexisme,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.0,,,,,0.39,,,,,,,0.0,,
1406,Jonction,1.0,0,0,0,1,8,8.0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.0,,,,,1.2,,,,,,,0.0,,
1407,Législateur,1.0,0,0,0,1,11,11.0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0.0,,,,,0.94,,,,,,,0.0,,
1408,Stéréotype,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1409,Lettre de mise en demeure,1.0,0,0,0,5,21,4.2,0,0,0,0,0,6262.972,0,0,0,0,0,0,0,0,0,9720.52749846509,,15455.27,,,134.77333333333334,,,,9765.59,,,127.32688884215393,,
1410,Tolérance,1.0,0,0,0,1,9,9.0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0.0,,,,,3.03,,,,,,,0.0,,
1411,Transphobie,1.0,0,0,0,1,11,11.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1412,Lier,1.0,0,0,0,1,4,4.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1413,Valeurs républicaines,1.0,0,0,0,2,20,10.0,0,0,1,0,0,53.68,0,0,0,0,0,1,1,0,0,37.120000000000005,16.56,,,,90.8,,,0.0,,,,0.0,,
1414,Magistrat,1.0,0,0,0,1,9,9.0,0,0,0,0,0,9.84,0,1,1,0,0,0,0,0,0,0.0,,,,,9.84,,,,,,,0.0,,
1415,Vivre ensemble,1.0,0,0,0,2,13,6.5,0,0,0,0,1,8673.230000000001,0,0,0,0,0,0,0,0,0,8673.230000000001,0.0,,,,,,17346.460000000003,0.0,,,,,,0.0
1416,Mer territoriale,1.0,0,0,0,2,15,7.5,0,0,0,0,0,1.34,0,1,1,0,0,0,0,0,0,1.34,2.68,,,,,0.0,,0.0,,,,,0.0,
1417,Xénophobie,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0,,,,,0.25,,,,,,,0.0,,
1418,Espace Schengen,1.0,0,0,0,2,14,7.0,0,0,0,0,0,43.87,0,0,0,0,0,1,1,0,0,43.87,0.0,,,,87.74,,,0.0,,,,0.0,,
1419,Migration,1.0,0,0,0,1,9,9.0,0,0,0,0,0,1.48,0,0,0,1,1,0,0,0,0,0.0,,,,,1.48,,,,,,,0.0,,
1420,Eurorégion,1.0,0,0,0,1,10,10.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1421,Nation,1.0,0,0,0,1,6,6.0,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,0,0.0,,,,,49.6,,,,,,,0.0,,
1422,Groupement européen de coopération territoriale (GECT),1.0,0,0,0,8,49,6.125,0,0,0,0,0,3158.56375,0,0,0,0,0,1,1,0,0,8338.772739777025,20.24,25220.86,,,2.39,,,17.56,0.0,,,2.148596441090478,,
1423,Octroyer,1.0,0,0,0,1,8,8.0,0,0,0,0,1,18.900000000000002,0,0,0,0,0,0,0,0,0,0.0,,,,,,,18.900000000000002,,,,,,,0.0
1424,Politique régionale,1.0,0,0,0,2,18,9.0,0,0,0,0,0,42.325,0,0,0,0,0,1,1,0,0,34.435,7.89,,,,76.76,,,0.0,,,,0.0,,
1425,Transfrontalier,1.0,0,0,0,1,15,15.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0.0,,,,,,,0.0,,
1426,Ordonnance,1.0,0,0,0,1,10,10.0,0,0,0,0,0,19.42,0,0,0,0,0,0,0,0,0,0.0,,,,,19.42,,,,,,,0.0,,
1427,Transnational,1.0,0,0,0,1,13,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1428,Ordre juridique de l'Union européenne,1.0,0,0,0,6,33,5.5,0,0,0,0,0,6559.386666666666,0,0,0,0,0,1,1,0,0,9699.885234287856,24.099999999999998,25220.86,,13652.76,434.5,0.0,,13.699999999999998,0.0,,0.0,0.0,0.0,
1429,Blocus,1.0,0,0,0,1,6,6.0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0.0,,,,,1.43,,,,,,,0.0,,
1430,Ordre juridique international,1.0,0,0,0,3,27,9.0,0,0,0,0,0,170.5,0,0,0,0,0,1,1,0,0,188.0808514088201,38.5,,,,434.5,,,28.099999999999998,,,,0.0,,
1431,Chancelier,1.0,0,0,0,1,10,10.0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0.0,,,,,9.24,,,,,,,0.0,,
1432,Cheval de frise,1.0,0,0,0,3,13,4.333333333333333,0,0,0,0,0,8493.28,0,0,0,0,0,0,0,0,0,11828.652390271121,,25220.86,,,129.49,,,,0.0,,,128.75,,
1433,Démocratie libérale,1.0,0,0,0,2,18,9.0,0,0,0,0,0,19.27,0,0,0,0,0,1,1,0,0,6.990000000000001,12.28,,,,26.26,,,0.0,,,,0.0,,
1434,Démocratie populaire,1.0,0,0,0,2,19,9.5,0,0,0,0,0,32.47,0,0,0,0,0,1,1,0,0,6.209999999999999,38.68,,,,26.26,,,0.0,,,,0.0,,
1435,Enclave,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.42,0,1,1,0,0,0,0,0,0,0.0,,,,,0.42,,,,,,,0.0,,
1436,Ordre juridique interne,1.0,0,0,0,3,21,7.0,0,0,0,0,0,157.06666666666666,0,0,0,0,0,1,1,0,0,196.28235331333843,18.35,,,,434.5,,,7.95,,,,0.0,,
1437,Kennedy,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.0,,,,,,0.0,,,,,,,0.0,
1438,Parlement,1.0,0,0,0,1,9,9.0,0,0,0,0,0,9.42,0,0,0,0,0,1,1,0,0,0.0,,,,,9.42,,,,,,,0.0,,
1439,Kremlin,1.0,0,0,0,1,7,7.0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,,,,,,0.0,,,,,,,0.0,
1440,Pont aérien,1.0,0,0,0,2,10,5.0,0,0,0,0,0,27.42,0,1,1,0,0,0,0,0,0,27.42,54.84,,,,,0.0,,0.0,,,,,0.0,
1441,Pouvoir exécutif (européen),1.0,0,0,0,5,25,5.0,0,0,0,0,0,45304.636000000006,0,0,0,0,0,0,0,0,0,90599.31713744087,6.39,,,,13.52,,226503.27000000002,0.0,,,,0.0,,0.0
